area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Rural,Census Place,2450525,"Mardela Springs, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.818181818,1.000000000,0.636363636
Rural,Census Place,2450680,"Marlboro Meadows, MD",7.583940000,0.000000000,0.000000000,1.000000000,0.819444444,1.000000000,0.875000000,0.916666667,0.597222222
Rural,Census Place,2450685,"Marlboro Village, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2450775,"Marlton, MD",2.211982500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.809523810
Rural,Census Place,2451025,"Marydel, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2451075,"Maryland City, MD",4.634630000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.931818182
Rural,Census Place,2451425,"Maugansville, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2451575,"Mayo, MD",8.005270000,0.000000000,0.000000000,1.000000000,0.973684211,1.000000000,0.986842105,1.000000000,0.960526316
Rural,Census Place,2451800,"Mechanicsville, MD",14.325220000,0.000000000,0.000000000,1.000000000,0.963235294,0.992647059,0.669117647,0.860294118,0.551470588
Rural,Census Place,2451945,"Mercersville, MD",0.842660000,0.000000000,0.000000000,0.750000000,0.000000000,0.500000000,0.125000000,0.000000000,0.000000000
Rural,Census Place,2452425,"Middletown, MD",0.842660000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2452475,"Midland, MD",0.315997500,0.000000000,0.000000000,1.000000000,0.666666667,1.000000000,0.666666667,0.333333333,0.000000000
Rural,Census Place,2452525,"Midlothian, MD",1.369322500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.923076923
Rural,Census Place,2452562,"Milford Mill, MD",3.265307500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967741935
Rural,Census Place,2452825,"Millington, MD",1.895985000,0.000000000,0.000000000,1.000000000,0.666666667,0.888888889,0.388888889,0.888888889,0.388888889
Rural,Census Place,2453100,"Monrovia, MD",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2453700,"Moscow, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2453750,"Mount Aetna, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.571428571,1.000000000,1.000000000,0.942857143,0.828571429
Rural,Census Place,2453800,"Mountain Lake Park, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.900000000,1.000000000,0.600000000
Rural,Census Place,2453925,"Mount Briar, MD",1.579987500,0.000000000,0.000000000,1.000000000,0.866666667,1.000000000,0.933333333,0.933333333,0.800000000
Rural,Census Place,2454125,"Mount Lena, MD",3.475972500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2454325,"Mount Savage, MD",2.317315000,0.000000000,0.000000000,0.954545455,0.136363636,0.545454545,0.090909091,0.318181818,0.000000000
Rural,Census Place,2454375,"Mount Vernon, MD",42.027667500,0.000000000,0.000000000,1.000000000,0.446115288,0.822055138,0.441102757,0.390977444,0.145363409
Rural,Census Place,2454875,"Myersville, MD",2.949310000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.964285714,1.000000000,0.821428571
Rural,Census Place,2454925,"Nanticoke, MD",7.267942500,0.000000000,0.000000000,0.550724638,0.130434783,0.217391304,0.000000000,0.173913043,0.000000000
Rural,Census Place,2454930,"Nanticoke Acres, MD",0.737327500,0.000000000,0.000000000,0.428571429,0.000000000,0.142857143,0.000000000,0.142857143,0.000000000
Rural,Census Place,2455000,"National, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000
Rural,Census Place,2455050,"Naval Academy, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2455325,"Newark, MD",25.490465000,0.000000000,0.000000000,1.000000000,0.615702479,0.669421488,0.190082645,0.433884298,0.128099174
Rural,Census Place,2455650,"New Market, MD",2.949310000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2455925,"New Windsor, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2455950,"Nikep, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2456450,"North East, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000
Rural,Census Place,2457650,"Oakland, MD",2.001317500,0.000000000,0.000000000,1.000000000,0.947368421,1.000000000,0.947368421,1.000000000,0.842105263
Rural,Census Place,2458215,"Ocean, MD",0.105332500,0.000000000,0.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2458225,"Ocean City, MD",13.271895000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.666666667,1.000000000,0.507936508
Rural,Census Place,2458275,"Ocean Pines, MD",5.582622500,0.000000000,0.000000000,1.000000000,0.981132075,0.905660377,0.188679245,0.811320755,0.094339623
Rural,Census Place,2458300,"Odenton, MD",10.849247500,0.000000000,0.000000000,1.000000000,0.990291262,1.000000000,0.990291262,0.970873786,0.932038835
Rural,Census Place,2458775,"Oldtown, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2458900,"Olney, MD",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.928571429,1.000000000,0.904761905
Rural,Census Place,2459375,"Owings, MD",6.425282500,0.000000000,0.000000000,1.000000000,0.885245902,1.000000000,0.311475410,0.737704918,0.278688525
Rural,Census Place,2459425,"Owings Mills, MD",1.369322500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2459450,"Oxford, MD",2.422647500,0.000000000,0.000000000,1.000000000,0.913043478,0.565217391,0.565217391,0.565217391,0.565217391
Rural,Census Place,2459787,"Paramount-Long Meadow, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2460325,"Parole, MD",3.475972500,0.000000000,0.000000000,1.000000000,0.909090909,1.000000000,1.000000000,1.000000000,0.909090909
Rural,Census Place,2460425,"Parsonsburg, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.714285714,1.000000000,0.657142857,0.828571429,0.257142857
Rural,Census Place,2460770,"Pecktonville, MD",1.790652500,0.000000000,0.000000000,1.000000000,0.823529412,1.000000000,0.705882353,1.000000000,0.529411765
Rural,Census Place,2460975,"Perry Hall, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2461075,"Perryman, MD",10.427917500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.989898990,1.000000000,0.919191919
Rural,Census Place,2461150,"Perryville, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2461400,"Pikesville, MD",4.002635000,0.000000000,0.000000000,1.000000000,0.868421053,1.000000000,0.894736842,0.894736842,0.605263158
Rural,Census Place,2461700,"Pinesburg, MD",1.790652500,0.000000000,0.000000000,1.000000000,0.941176471,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2461875,"Piney Point, MD",4.950627500,0.000000000,0.000000000,1.000000000,0.957446809,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2462025,"Pittsville, MD",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2462100,"Pleasant Grove, MD",4.213300000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2462175,"Pleasant Hills, MD",2.949310000,0.000000000,0.000000000,1.000000000,0.714285714,0.928571429,0.928571429,0.892857143,0.821428571
Rural,Census Place,2462475,"Pocomoke City, MD",11.481242500,0.000000000,0.000000000,1.000000000,0.853211009,1.000000000,0.981651376,1.000000000,0.944954128
Rural,Census Place,2462575,"Point of Rocks, MD",2.843977500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2462675,"Pomfret, MD",7.267942500,0.000000000,0.000000000,1.000000000,0.666666667,0.869565217,0.405797101,0.405797101,0.144927536
Rural,Census Place,2462775,"Pondsville, MD",0.737327500,0.000000000,0.000000000,1.000000000,0.857142857,1.000000000,1.000000000,1.000000000,0.714285714
Rural,Census Place,2462850,"Poolesville, MD",3.370640000,0.000000000,0.000000000,1.000000000,0.968750000,1.000000000,0.687500000,0.968750000,0.468750000
Rural,Census Place,2463075,"Port Deposit, MD",6.109285000,0.000000000,0.000000000,1.000000000,0.706896552,0.982758621,0.965517241,0.948275862,0.758620690
Rural,Census Place,2463225,"Port Tobacco Village, MD",0.421330000,0.000000000,0.000000000,1.000000000,0.250000000,1.000000000,0.750000000,0.250000000,0.000000000
Rural,Census Place,2463300,"Potomac, MD",13.482560000,0.000000000,0.000000000,1.000000000,0.632812500,0.750000000,0.335937500,0.468750000,0.179687500
Rural,Census Place,2463375,"Potomac Heights, MD",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2463725,"Powellville, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.951219512
Rural,Census Place,2463825,"Preston, MD",1.369322500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2463950,"Prince Frederick, MD",10.006587500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.968421053,1.000000000,0.863157895
Rural,Census Place,2464000,"Princess Anne, MD",0.631995000,0.000000000,0.000000000,1.000000000,0.833333333,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2464375,"Pylesville, MD",12.639900000,0.000000000,0.000000000,1.000000000,0.991666667,1.000000000,0.875000000,0.950000000,0.708333333
Rural,Census Place,2464475,"Quantico, MD",5.898620000,0.000000000,0.000000000,1.000000000,0.910714286,1.000000000,0.696428571,1.000000000,0.696428571
Rural,Census Place,2464495,"Queen Anne, MD",22.541155000,0.000000000,0.000000000,1.000000000,0.985981308,1.000000000,0.957943925,0.976635514,0.850467290
Rural,Census Place,2464500,"Queen Anne, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2464568,"Queensland, MD",6.635947500,0.000000000,0.000000000,1.000000000,0.968253968,1.000000000,1.000000000,1.000000000,0.936507937
Rural,Census Place,2464600,"Queenstown, MD",5.582622500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.943396226
Rural,Census Place,2464950,"Randallstown, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.960000000
Rural,Census Place,2465150,"Rawlings, MD",2.317315000,0.000000000,0.000000000,1.000000000,0.954545455,1.000000000,0.954545455,1.000000000,0.590909091
Rural,Census Place,2465550,"Reid, MD",0.315997500,0.000000000,0.000000000,1.000000000,0.333333333,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2466000,"Ridgely, MD",4.845295000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.978260870,1.000000000,0.891304348
Rural,Census Place,2466150,"Ringgold, MD",0.842660000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2466275,"Rising Sun, MD",1.790652500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.941176471
Rural,Census Place,2466400,"Riva, MD",3.581305000,0.000000000,0.000000000,1.000000000,0.794117647,1.000000000,1.000000000,0.970588235,0.911764706
Rural,Census Place,2467000,"Robinwood, MD",2.317315000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2467400,"Rock Hall, MD",4.318632500,0.000000000,0.000000000,1.000000000,0.975609756,0.975609756,0.560975610,0.756097561,0.390243902
Rural,Census Place,2467500,"Rock Point, MD",1.790652500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.823529412
Rural,Census Place,2467950,"Rohrersville, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2468265,"Romancoke, MD",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,0.600000000,0.333333333,0.333333333,0.333333333
Rural,Census Place,2468300,"Rosaryville, MD",6.425282500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.950819672,0.918032787,0.786885246
Rural,Census Place,2469200,"Sabillasville, MD",4.107967500,0.000000000,0.000000000,1.000000000,0.923076923,1.000000000,0.948717949,1.000000000,0.871794872
Rural,Census Place,2469425,"St. George Island, MD",2.211982500,0.000000000,0.000000000,1.000000000,0.809523810,1.000000000,0.809523810,1.000000000,0.476190476
Rural,Census Place,2469550,"St. James, MD",8.426600000,0.000000000,0.000000000,1.000000000,0.975000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2469675,"St. Leonard, MD",6.003952500,0.000000000,0.000000000,1.000000000,0.877192982,1.000000000,0.684210526,0.736842105,0.421052632
Rural,Census Place,2469825,"St. Michaels, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.971428571,1.000000000,0.857142857,0.942857143,0.857142857
Rural,Census Place,2469925,"Salisbury, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2470175,"Sandy Hook, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2470300,"San Mar, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2470900,"Secretary, MD",0.737327500,0.000000000,0.000000000,1.000000000,0.714285714,0.714285714,0.142857143,0.571428571,0.142857143
Rural,Census Place,2471200,"Severna Park, MD",4.845295000,0.000000000,0.000000000,1.000000000,0.956521739,0.978260870,0.913043478,0.956521739,0.826086957
Rural,Census Place,2471450,"Shady Side, MD",21.277165000,0.000000000,0.000000000,1.000000000,0.658415842,0.995049505,0.811881188,0.891089109,0.608910891
Rural,Census Place,2471460,"Shaft, MD",2.106650000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.900000000
Rural,Census Place,2471600,"Sharpsburg, MD",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2471650,"Sharptown, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2472887,"Smith Island, MD",25.174467500,0.000000000,0.000000000,1.000000000,1.000000000,0.740585774,0.284518828,0.723849372,0.142259414
Rural,Census Place,2472900,"Smithsburg, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2473075,"Snow Hill, MD",4.634630000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.977272727
Rural,Census Place,2473650,"South Laurel, MD",3.686637500,0.000000000,0.000000000,1.000000000,0.800000000,1.000000000,0.771428571,0.885714286,0.685714286
Rural,Census Place,2474050,"Spencerville, MD",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2474350,"Spring Gap, MD",1.579987500,0.000000000,0.000000000,0.733333333,0.000000000,0.133333333,0.000000000,0.000000000,0.000000000
Rural,Census Place,2475025,"Stevensville, MD",0.105332500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2475150,"Still Pond, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2475200,"Stockton, MD",4.634630000,0.000000000,0.000000000,1.000000000,0.545454545,0.727272727,0.136363636,0.568181818,0.136363636
Rural,Census Place,2475650,"Sudlersville, MD",3.897302500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.972972973
Rural,Census Place,2476450,"Swanton, MD",1.263990000,0.000000000,0.000000000,0.916666667,0.583333333,0.916666667,0.583333333,0.833333333,0.083333333
Rural,Census Place,2476550,"Sykesville, MD",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.900000000
Rural,Census Place,2476675,"Tall Timbers, MD",4.002635000,0.000000000,0.000000000,1.000000000,0.631578947,1.000000000,1.000000000,0.973684211,0.973684211
Rural,Census Place,2476725,"Taneytown, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,2476925,"Taylors Island, MD",11.165245000,0.000000000,0.000000000,0.877358491,0.273584906,0.698113208,0.160377358,0.566037736,0.000000000
